ISBN,book_id
0425148297,14613
0451209443,14618
0451207947,14621
0425190919,14625
0515119202,14630
1551660504,14631
0515134864,14636
0061032425,14644
0743405900,14645
0425163415,14646
044022473X,14649
0553254502,14653
0140097058,14654
0688046606,14656
0312983417,14678
0385502761,14681
0440229081,14682
0345441788,14690
1853260207,14691
0140620478,14692
0812523016,14714
8401328942,14716
8484602508,14717
0140367152,14720
0140280243,14735
0345359925,14738
0449205061,14744
0061020672,14747
0345316509,14749
006440174X,14751
0330392611,14753
0684822768,14756
0374480133,14757
0812521463,14766
0671732277,14781
0451406176,14782
0688078028,14790
0425077047,14800
0446602345,14802
0671737775,14803
0553276328,14804
0446610232,14805
0812564375,14806
0812543262,14807
0061014591,14808
0688147259,14811
0804109729,14817
0553280643,14818
0767912365,14829
0060194995,14834
0805065415,14835
044023655X,14836
0312979975,14837
0440236525,14838
0312979983,14839
0373691300,14843
0425190927,14844
0740723367,14855
0061091790,14873
0440236851,14877
0425151867,14880
0345380193,14882
0385720211,14890
0553256092,14894
0553293761,14895
067102096X,14896
0446311774,14899
0553561367,14900
0312982518,14904
0425180050,14906
0679439196,14912
0140157352,14913
0312950586,14916
0679736646,14921
0091882109,14923
0446609943,14925
0380017962,14927
0316153990,14928
0393316041,14934
0345441109,14936
0380725576,14937
042518286X,14952
0553250426,14954
0425136612,14958
0446602698,14959
0671039903,14962
0373243286,14963
0425163865,14964
0345311809,14969
0440169127,14971
0440117437,14973
0446363251,14975
0679785892,14977
0020360754,14978
0060974990,14980
0375701966,14982
0312310439,14988
0743243307,14995
0440223806,14997
0553288555,15002
060980877X,15012
0446677507,15017
0446301582,15024
1885171080,15025
0553584480,15038
0684852225,15040
0156029987,15043
0393319296,15054
0679410325,15056
0609809431,15058
0449206211,15059
0671742760,15064
0671001809,15065
0670858692,15066
0740721909,15068
0441000525,15070
0786862572,15074
0446531316,15076
0380708353,15077
0515124621,15081
0671737600,15082
0671870963,15083
0671744607,15087
051512219X,15091
0671525743,15093
0380757478,15094
067101417X,15096
0671742558,15097
0440217032,15099
0671744186,15103
0451162919,15107
0671737627,15108
0763618292,15109
0345442768,15110
0345396812,15111
0375758682,15112
0061099368,15117
3453071174,15120
0345442822,15164
0671638688,15166
0670894710,15177
0836221362,15179
0836217691,15180
0836218051,15182
0836218523,15183
0836218833,15184
0836218787,15185
0836218663,15186
0836218620,15187
0836220889,15188
0394558235,15190
0517189682,15191
0140440046,15193
1853260495,15194
3404143744,15201
3404131606,15210
3404130014,15214
0451190750,15215
3453002393,15216
8845247414,15217
0395193958,15219
0679762698,15227
0679741151,15230
0140244816,15235
0812509250,15236
0553278029,15244
0515133639,15245
0345417976,15248
0061031151,15251
0312984685,15262
0440217466,15264
0385720726,15265
0380719223,15269
0345428811,15270
8425337690,15273
3548245897,15280
0140195831,15282
0786888067,15302
0425176169,15306
0440223202,15308
2253153982,15324
0451205367,15331
0671829777,15345
0140042598,15347
0553298046,15350
3442442508,15351
0060083263,15352
0670032808,15353
1401300901,15354
0743446291,15355
0451210816,15356
0451208552,15357
0399149848,15358
0066211220,15359
0385335377,15360
0425119920,15370
0553566040,15372
0451456521,15373
1551660202,15374
0743431030,15379
0451192192,15382
0425104273,15387
0446358592,15406
0446600466,15407
0345409051,15409
0446600474,15410
0446364800,15412
0679450408,15413
034543014X,15415
1563895730,15416
0061020699,15422
0061092819,15429
1565041992,15445
0380973634,15454
0441008615,15456
0345434803,15459
1551667894,15464
0425177009,15466
0304345350,15476
0141301066,15481
0449226182,15484
0515090379,15489
051510521X,15498
0446354678,15507
0060934700,15509
0066238501,15512
0553265741,15513
0380977281,15514
014100018X,15515
0441172695,15519
0965834581,15522
0553560468,15535
0312868332,15536
0446356832,15537
0060976977,15539
0553280325,15540
0375503269,15569
0689711522,15570
0689710895,15571
0743260244,15580
0812502124,15588
0812533534,15590
0440236061,15591
0743474325,15593
0345447409,15597
0553571842,15598
0553583441,15600
0786817070,15602
0140230165,15603
0553575538,15605
0449000265,15610
0064400026,15612
0821769340,15619
0684196387,15624
0385470819,15632
0316779423,15633
2253001457,15644
2253140872,15645
2253049417,15651
0061092606,15658
0060085444,15670
0618260307,15678
067081976X,15681
0385491085,15697
0670869902,15698
0345334930,15699
0517556278,15702
0064401847,15704
0385315279,15706
0553569074,15709
0671641778,15713
0440514428,15715
0553561278,15720
0064402967,15723
0553272586,15724
0375507507,15725
0380817705,15728
0451197003,15733
0451139712,15735
0553234811,15736
0553268945,15742
0312140940,15744
0440224837,15764
2266022504,15783
226612269X,15788
2070375161,15789
0752853694,15795
0380603764,15801
0156006332,15805
0312420366,15809
0140176616,15817
014100374X,15838
0743418735,15848
0671776134,15849
0385418485,15858
0156001314,15860
0316353299,15864
0767903862,15866
0060931671,15867
0743444329,15870
0140092501,15877
0553265520,15878
074345300X,15879
0399133143,15886
0425133516,15891
0375505547,15893
0684855631,15913
0156838389,15917
0618129030,15918
0553562746,15924
0373871864,15926
0849938635,15937
0440168724,15945
0446527130,15946
0425060772,15952
0553584898,15955
0671039938,15963
0515118230,15964
0515101222,15966
0553285947,15967
0345447867,15968
038075620X,15974
0553574078,15976
0515107662,15979
0380820056,15980
0505524333,15987
0671737821,15995
0440213290,15998
0762406984,16014
0425104338,16031
0380713810,16043
0679756450,16057
1573228583,16060
0553211684,16072
0684866005,16074
0385722192,16080
0743455967,16081
0679430946,16084
0345333152,16098
006251279X,16106
0060191988,16109
0425133656,16111
0345453549,16115
0765341174,16123
0886776619,16130
0886776120,16131
0886775639,16132
0886774632,16133
0886774543,16136
0886777739,16137
0886774004,16138
0886773776,16139
0812533313,16143
0812500865,16145
0812532619,16154
0812532635,16155
0886775035,16161
0380775123,16162
0451458028,16167
0451458990,16169
0451458508,16170
0553379534,16177
0316779059,16185
0375815260,16188
0060256737,16190
0060248025,16191
0786880007,16193
0515136379,16198
0515136530,16199
0553288202,16200
0671524313,16202
051513628X,16203
156402976X,16211
0439176824,16224
0590010891,16226
038071907X,16228
0451149513,16245
0441007732,16287
0060506989,16290
0345423038,16293
0553073273,16294
0553290851,16300
0886774829,16301
0886774500,16302
0886775426,16303
0886775957,16304
0671693816,16305
0345296052,16341
0345296044,16352
0553287737,16355
0345368959,16357
0345285980,16358
0451161343,16360
0879979623,16362
0345303067,16371
0061099643,16395
0553574582,16411
0380542625,16428
0312983220,16429
0671795988,16454
0345272463,16497
0441735762,16499
0345379144,16507
0671625810,16519
0061030643,16538
0515130125,16540
0446349461,16549
0440145465,16552
0671797050,16553
0553290797,16554
0553260219,16581
0441003435,16589
0345382447,16598
0446794031,16611
0812585151,16617
0312970617,16618
0671468200,16622
0449209695,16625
0449206181,16626
1551668467,16627
0451204891,16629
0345423615,16631
038072880X,16632
0380724987,16634
0451205073,16635
0756400619,16636
006109918X,16637
0553576623,16638
0812575962,16639
0064408655,16645
0385337116,16646
0425136191,16649
0671746065,16656
0449702766,16658
0451119932,16660
0765340054,16663
0451160312,16665
0786013567,16666
0446603775,16669
0064408663,16671
0141301058,16680
0440213029,16713
0449219372,16715
0440223016,16716
0745926290,16722
014027684X,16724
0446607339,16726
0898157803,16727
0140279288,16728
0805421351,16729
0804111154,16731
0736903054,16737
0874869870,16738
0345319672,16748
0375410546,16752
0786883375,16757
0671753819,16758
0140094385,16759
0440942500,16766
0553211587,16771
1567184855,16777
0449215296,16780
0440498058,16781
0971290903,16782
0140430113,16789
0156329301,16791
0842345523,16795
0380726815,16800
0064471098,16802
0226500578,16804
0849911672,16807
0452282195,16822
0394742117,16823
0962197963,16830
0061054887,16834
044900483X,16845
0918949165,16851
0449227545,16853
0425171884,16854
0553269828,16859
0553214187,16870
0380726254,16872
0062505319,16874
042518403X,16888
0689821867,16895
0312194390,16918
0425171493,16929
0375708111,16937
0385477058,16938
0425187144,16943
0140441077,16951
1573225681,16979
0684856603,16980
0449209113,16987
0061096962,16989
0486266907,16994
0385491077,17004
0425167801,17006
067975833X,17008
0786889624,17009
0446343455,17010
0345335651,17024
0836220676,17056
0345320115,17064
0441007023,17069
0451207246,17077
0060096195,17084
0373250533,17085
037325041X,17087
0060509392,17094
0679886370,17100
0894800159,17115
0451209028,17118
0373250258,17119
0399145362,17124
0515127485,17141
0609610031,17143
0684837226,17155
0373250282,17157
0380709163,17167
0553280511,17193
055323370X,17197
0553800973,17206
0345435796,17207
0345450892,17212
068486441X,17214
0805047379,17220
0767913000,17222
0671527886,17232
0440222826,17233
0373250142,17241
0373250150,17242
0345388968,17243
0743222261,17244
0345453387,17245
044022313X,17249
0671526723,17250
0373250169,17251
0375706429,17258
0060191058,17262
0060090367,17263
0786863218,17264
0688173896,17269
0425178234,17276
0316910333,17280
0452272734,17281
0373250118,17285
0767905199,17288
0553251473,17295
0345433319,17300
1551668394,17303
0399145079,17306
0312203594,17308
0671015648,17311
0743205049,17313
0802137008,17317
0373250215,17319
0385323638,17320
0385722435,17333
0609807900,17336
0786883367,17337
0671521101,17355
0385319037,17363
0373250185,17364
0140282033,17365
0684835819,17367
0394805720,17373
0943233828,17383
0452281679,17387
0446605336,17391
0312961324,17394
0671027646,17395
0060294698,17398
0425113884,17402
0679764925,17404
0679770151,17405
0060185287,17411
0345356365,17412
1558747060,17419
1558746463,17420
1558746099,17421
0452266637,17427
1558744029,17432
1558743790,17433
1558748008,17435
1558747966,17437
006447187X,17438
0375760628,17439
0312187106,17442
038072152X,17449
0439435242,17454
006621016X,17459
0786865504,17460
0060392827,17464
1551668157,17465
0553213156,17466
0440124344,17470
014027927X,17471
0064473023,17475
0152001018,17476
0060976497,17480
0312147015,17481
0452282128,17483
0786884207,17488
0142000345,17493
0380796104,17499
0399141855,17504
1565075722,17509
1576738167,17537
155166576X,17541
0060926201,17542
0804108293,17543
0451204123,17553
1580082319,17557
1576730360,17564
0380975068,17568
0590226517,17572
0679824111,17606
1558533311,17629
0679732187,17638
0373483503,17665
0812544420,17670
0373270976,17674
0515122734,17678
1551665794,17682
0451160916,17693
0446607207,17695
0440209412,17699
1885983212,17703
0141312424,17710
0439049989,17714
0439050006,17716
0842329250,17724
0060951311,17735
1878448900,17737
8401491029,17819
0525455205,17846
0061091944,17848
0441002617,17861
0553568736,17868
0394534433,17876
0553573314,17877
0553562614,17878
0553573861,17879
0802138578,17881
0802131867,17884
0452282438,17886
0380723085,17888
0679723692,17896
0609608738,17899
0375500510,17903
0380820145,17908
0385333293,17909
0061054437,17911
0345386574,17919
0156907399,17920
0060984333,17928
0679723056,17929
0345389247,17930
0375503315,17931
0380732149,17937
0385314256,17939
0786869011,17941
0345423097,17947
0743411358,17948
0425176487,17949
0812548051,17955
1857027051,17965
0688143687,17979
0156997789,17990
0140088393,17995
0679724222,18000
0345292340,18006
0679442405,18011
155166531X,18037
0446360732,18041
0553567683,18054
0446603090,18055
0061093343,18108
0553289993,18225
0441007147,18234
0743412346,18300
0446400580,18304
0345384210,18333
087542127X,18339
0553282182,18352
3518100734,18359
0152020683,18381
0385503466,18382
0767901843,18383
0373484429,18385
0767908260,18388
0140445285,18394
0060171928,18400
0345409876,18408
0679724516,18409
0679763309,18410
0425183971,18414
067973225X,18416
0060174900,18417
0894803204,18420
0486270521,18422
068482499X,18429
0441007813,18432
0380790947,18438
0060909005,18440
0441005748,18444
0812540026,18448
0786808012,18451
0380802317,18454
0385484011,18456
0452281458,18457
0452281431,18458
1551668483,18460
1551668289,18465
0449215024,18469
0451170113,18473
0316153915,18474
0425155722,18475
0425189031,18476
0440236665,18478
0812551486,18480
081257639X,18481
0061007153,18483
0451525884,18485
034539092X,18486
0886776554,18491
0385491107,18493
0385720955,18495
0743442245,18497
0758203888,18501
006109868X,18503
0060520507,18506
0425184498,18507
0767915593,18508
0860681297,18511
0385319002,18513
0330482076,18514
0060294655,18515
0316777722,18517
0340682272,18518
0767904427,18526
0679723161,18527
0140276300,18532
0099143712,18533
1550541129,18537
0767903382,18538
0767902041,18541
0671679430,18543
0140277439,18548
0679455116,18552
0375724834,18555
0679724362,18557
0385720467,18562
0684803356,18564
0140291091,18570
0385333706,18574
0385475772,18589
0452270073,18594
0684850273,18602
0671726730,18608
067944999X,18610
0061099058,18611
0486268756,18612
0399133453,18616
0380714752,18617
042519485X,18628
0380778726,18654
0553580256,18655
0679720227,18660
0452282276,18661
006440031X,18662
0380725231,18666
0836218817,18667
0380800780,18669
0440944597,18671
0451210727,18677
0886774616,18678
082177512X,18680
0553572350,18682
0312969228,18688
0061096105,18689
0807083054,18691
1573220825,18699
0809117541,18710
0380009471,18715
0743466527,18717
0440404193,18719
0061097667,18721
0671521500,18723
1551668459,18724
0345422473,18727
0740718770,18735
0836218655,18742
0836220986,18743
0836220730,18744
0345326342,18746
0689818769,18748
0811801802,18750
0451167872,18751
0671008978,18752
0345377702,18759
0345433017,18760
0684867672,18802
0060977744,18803
0060931221,18804
0590458981,18808
0679744398,18809
0140177388,18810
0590819755,18812
0553251996,18813
0441359175,18817
0671522663,18818
0395866502,18820
0425166422,18833
0786885416,18844
0020446500,18849
0435905554,18852
031242258X,18853
0609601032,18855
0684852756,18867
0590406205,18878
0590213113,18879
0446522570,18881
0151006040,18882
0761121323,18889
0517093650,18893
0064402053,18896
014017737X,18899
0440952522,18904
188712876X,18905
0590981811,18906
0064403319,18908
0380818973,18909
1573229628,18911
0201626705,18915
0671204971,18916
0140328696,18918
0156028778,18919
0375826688,18921
0451196856,18924
0446351709,18930
0140390316,18931
0316548189,18936
0374529035,18940
067973743X,18952
0679769781,18954
0880291230,18956
0440226198,18957
0140055770,18958
1551667215,18961
0375502025,18972
0805002545,18980
0399238786,18987
0590464639,19005
0446674249,19021
0140274782,19025
0156717204,19026
0618164723,19031
1400045088,19032
081120068X,19033
0061096164,19035
0312954468,19038
0679781277,19048
0345440145,19050
1401300014,19056
055328942X,19058
0684863871,19062
0425103285,19067
0553574086,19069
0345394267,19088
0679429883,19093
0671003364,19096
0380711877,19098
0446523186,19102
0312983603,19108
0553106341,19109
0399144927,19110
0345404785,19112
0380728168,19114
068480297X,19116
0399139710,19117
0553575260,19120
0553092650,19121
0679429891,19126
0316693863,19128
0449224392,19129
0451184726,19131
0345389409,19134
0446667900,19144
0805056645,19145
0380730820,19147
0446604232,19149
0679762051,19164
0446403237,19170
0399146245,19172
0679753117,19173
0553560980,19190
0740721984,19193
0345361326,19198
0380784491,19210
140004832X,19219
0553581112,19223
0446611085,19226
0345443128,19230
0740728946,19235
0393325172,19236
1841954608,19242
0312313810,19245
0375502971,19252
0679722769,19256
0380780879,19257
0618246940,19261
0141002166,19268
0312252854,19272
0316107093,19281
0743422287,19283
0380842939,19284
0061093084,19285
0061099015,19286
0451197399,19287
0152050167,19289
0151003130,19290
0312978863,19291
0670031909,19295
0380978415,19296
055356773X,19297
0679750533,19300
0553251481,19302
0345326490,19303
0451179285,19304
0553577808,19308
0399149562,19313
0802135161,19326
0380780860,19332
